text,label
"'생애 첫 메이저 우승' 유해란, 세계랭킹 7위 도약",스포츠
"日 모리야스 감독 ""패배는 아쉽지만 세계 정상과 가까워졌다""",스포츠
[월드컵] 축구 대표팀의 씁쓸한 귀국…고성·야유 속 공항 빠져나가,스포츠
"손흥민 ""진심으로 죄송…팬들께 보답 못해 큰 책임감""…월드컵 탈락 후 첫 심경",스포츠
[2026 북중미] '결승골 헌납' 日 다나카 아오 눈물범벅...쿠냐는 진심 어린 위로,스포츠
"'월드컵 우승' 노리던 일본, 브라질에 역전패 당하며 16강 좌절",스포츠
르브론과 AD가 커리와 한 팀? GSW의 야망,스포츠
"'브라질에 역전패→32강서 탈락' 일본 ""여기서 끝날 게 아닌데""(종합)[월드컵24시]",스포츠
[북중미 월드컵] “억지로 사과한 느낌” 홍명보 태도 지적한 박문성 해설위원 작심 비판 “약속된 전술적인 움직임은 전혀 없고 선수 개인 기량에만 의존했어”,스포츠
"끝내 오열! 일본, 월드컵 우승 꿈 좌절, 브라질에 통한의 역전패...모리야스 감독, ""내가 부족, 선수들 최선을 다해, 자부심 느꼈으면""",스포츠
"일본, 브라질에 1-2 역전패…모리야스 ""세계 정상 가까워졌다""",스포츠
"'바람의 손자'만 믿는다…SF 매체, ""이정후는 기대를 현실로 만든 선수, 외야 개편 중심""",스포츠
"고개 숙인 '캡틴' 손흥민 ""팬들이 찾을 때까지 다시 준비할 것""",스포츠
"일본, ‘브라질에 역전패’ 16강 좌절…“큰 충격…더 강한 팀 될 것”",스포츠
"일본전 극장 역전 골, 환호하는 마르치넬리",스포츠
"극장 역전 골, 환호하는 마르치넬리",스포츠
"마르치넬리, 극장 역전 골로 일본 격침",스포츠
'극장 역전 골' 환호하는 브라질 선수들,스포츠
브라질 역전 골에 좌절하는 사노 가이슈,스포츠
기뻐하는 마르티넬리,스포츠
"브라질에 석패한 일본, 명장 안첼로티의 ‘고공전’에 또 울었다",스포츠
"올스타 출신 가드→'총기 논란 2회' NBA 대표 문제아 몰락... 불곰 군단 에이스 모란트, POR로 전격 트레이드",스포츠
"'홍명보 출입 환영' 안내문 내건 유명 정신과…""왜 그랬는지 묻고 싶다""",스포츠
"원정 6연전 시작하는 삼성라이온즈···6월 막판 상승세, 7월로 이어갈까?",스포츠
"“영상부터 다시 보라”…배재고 사과문, ‘일부 학생’ 해명에 비판확산",스포츠
“스타벅스 가야지”…광주일고 조롱 논란 휩싸인 배재고 야구단,스포츠
"군산CC, 수만명 골프광 끌어들인 밴든 듄스 만든 키드와 손잡고 올림픽 개최 코스 만든다",스포츠
동점골 넣고 네이마르와 기뻐하는 카세미루,스포츠
"스쿠발만 트레이드? 前 KBO 최고투수 경쟁력 입증→유력 대상자 지목 ""선발-중간-마무리 다 가능""",스포츠
‘끝까지 불통’ 고개 뻣뻣이 든 홍명보…욕설·고성 얼룩진 입국장마저 외면,스포츠
“명보형 진짜 싫은 게”…2002 한일월드컵 막내 이천수가 맏형에 날린 독설,스포츠
"163전 164기 정한밀, 세계랭킹 917위→488위",스포츠
"[오피셜] 유럽-사우디 전부 아니었다! 레반도프스키, MLS 시카고 파이어 입단…""2027-28시즌까지 계약""",스포츠
차영현 치어리더 '핫팬츠에 흰티만 입어도 남다른 포스'  [치얼UP영상],스포츠
귀국하는 홍명보 감독,스포츠
귀국하는 홍명보 감독과 축구 대표팀,스포츠
영정사진 든 축구팬,스포츠
영정사진 든 축구팬,스포츠
귀국하는 이강인,스포츠
귀국하는 홍명보 감독과 축구 대표팀,스포츠
"""월드컵 실패→감독 살해 협박"" BBC 전격보도 ""위기에 빠진 한국 축구, 일본에 크게 뒤쳐져""",스포츠
"‘큐티풀’ 박현경, 日 최고 상금 대회 제패…올림픽CC, 내장객 전원 무료 식사",스포츠
"[오피셜] 쏘니 긴장해라! '연봉 260억원' 레반도프스키, 바르사 떠나 미국 MLS 시카고 파이어 이적",스포츠
"[시간들] 홍명보의 추락, 영웅은 왜 명감독이 되지 못할까",스포츠
"여자 PGA 챔피언십 우승한 유해란, 세계골프 랭킹 7위로 상승",스포츠
'KIA 고민' FA 중견수 최고 몸값? 그런데 발목 잡는 하나가 있다,스포츠
"일본, 브라질에 역전패…“아쉽지만 세계 정상에 가까워져”",스포츠
"남자 테니스 세계 1위 신네르, 윔블던 1회전서 5세트 진땀승",스포츠
"손흥민 ""착잡하고 마음 아파…죽기 살기로 달려보겠다"" 심경글 게재",스포츠
"고개숙인 '캡틴' 손흥민 ""현실 받아들이기 힘들어…너무 죄송합니다""",스포츠
"‘브라질에 석패’ 모리야스 감독 ""일본, 세계 정상과 가까워졌다""[월드컵]",스포츠
"'브라질에 역전패→16강 실패' 일본 감독 ""큰 충격…더 강한 팀 될 것""[월드컵24시]",스포츠
"""홍명보 나가"" 고성·야유 쏟아진 입국장…무표정·무응답으로 탈출한 '졸장'",스포츠
"'클린'하게 '욕설'만 던진 성난 팬들...""엿도, 계란도 아까워...이 사람은 감정이 없나?"" [현장인터뷰]",스포츠
최악 성적에 포상금 받는다…홍명보호 얼마씩 받나 보니,스포츠
태릉선수촌 개촌 60주년 기념 특별전,스포츠
"""홍명보 돈 뱉고 나가"" ""축협 해체""…홍명보, 원성과 야유 속 귀국",스포츠
"'부러운 패배', 日 브라질에 역전패 월드컵 32강 마무리",스포츠
"[2026 북중미] '일본 감독은 또 사죄했다' 카세미루가 밝힌 브라질의 승리 비결 ""침착함과 인내심""",스포츠
"[현장영상] ""나가!·연봉반납!"" 욕설·북소리 섞여 난장판…홍명보호 입국현장 다시보기",스포츠
'스타벅스 가야지!'‥선 넘은 고교 야구 응원,스포츠
"‘국가대표 미녀새’ 이희진, 서천 실업육상 멀리뛰기 5m92 우승! [SS리플레이]",스포츠
"""홍명보 나가"" 고성 속 입국…정몽규 향해 '개껌' 투척",스포츠
[영상] 삼삼오오 귀국한 홍명보호…개껌 투척도,스포츠
브라질전 역전패 떳떳한 일본 감독 “결과 받아들인다”,스포츠
"[영상] 홍명보에겐 ""나가!"" 거센 항의, 선수들에겐 ""고생했다"" 박수",스포츠
손흥민 “끝내 보답 못해 죄송…죽기 살기로 달려보겠다”,스포츠
축구협회 영정사진 든 축구팬,스포츠
축구협회 영정사진 들고 홍명보호 기다리는 팬,스포츠
솔직히 네이마르 보다 브라질에 더 필요한 유형… '피지컬·정신력' 그 자체 전사 기마랑이스,스포츠
"[오피셜] '은퇴설' 속 총대 멘 손흥민 ""솔직히 현실 받아들이기 쉽지 않아""...""다시 죽기 살기로 달려볼 것""→""팬 분들께서 필요로 하실 때까지""",스포츠
"뉴욕, 샤멧과 4년 더 함께 한다! 2,400만 달러 규모 재계약 성공",스포츠
"'브라질에 석패' 일본 감독 ""아쉽지만 세계 정상에 가까워져""",스포츠
"'가로채기, 어림없다' 맨체스터 유나이티드, '하락세' 메이슨 마운트 '판매 불가' 결정..'AC밀란 아모림 감독의 영입 시도에 원천 차단'",스포츠
'슈퍼팀' 노리는 GSW…르브론·AD 동시 영입설,스포츠
"'32강 좌절' 손흥민 ""팬들께 죄송…마음 돌리도록 최선 다할 것""[월드컵24시]",스포츠
"""만원관중 앞에 던져 기뻤다"" 삼겹살 좋아한 롯데 日 우완, 데뷔전 만루 위기→다음날 첫 홀드 '이틀간 68구'로 증명했다",스포츠
[포토S] 둘러싸여 귀국하는 홍명보 감독,스포츠
"홍명보 떠나 '해줘 축구' 벗어나나 했는데...이강인, 아틀레티코서도 하게 생겼다 ""시메오네, 훌리안 방출 결심""",스포츠
"'캡틴' 손흥민, 월드컵 탈락 후 첫 심경 고백…""다시 죽기 살기로 달려보겠다""",스포츠
"‘유영찬→손주영’ LG 마무리투수, 28세이브 0블론…오승환 대기록과 어깨를 나란히 하다",스포츠
박수 대신 야유…홍명보호 오늘 새벽 귀국,스포츠
한국 도착한 홍명보 감독,스포츠
이동하는 홍명보 감독,스포츠
굳은 표정의 조현우,스포츠
[2026 북중미] 브라질에 석패...일본 감독은 눈물로 사죄했다,스포츠
"[포토S] 홍명보 전 감독, '씁쓸한 귀국길'",스포츠
"“축구협회 부조리, 끝까지 파헤친다” 이재명 대통령 특별지시에 최휘영 문체부 장관 화답",스포츠
"'우리 선수들, 고개 숙이지 마세요'",스포츠
팬들 야유 속 입국하는 홍명보 감독,스포츠
축구팬들 야유 받으며 이동하는 홍명보 감독,스포츠
굳은 표정으로 이동하는 김민재·황희찬,스포츠
불운으로 시작해 ‘악몽’으로 끝난 홍명보호 20개월,스포츠
"잭 라빈, 4900만 달러 포기 안 했다... 새크라멘토 잔류 선택",스포츠
"유타, 백업 센터 너키치와 2년 2,200만 달러 연장 계약 체결… 주전 센터의 거취는?",스포츠
'32강 실패' 홍명보 감독 귀국…질문에 '묵묵부답',스포츠
[뉴스타트] '월드컵 참사' 홍명보호 씁쓸한 새벽 귀국...홍명보 전 감독 끝까지 침묵,스포츠
"일본, 브라질에 아쉬운 역전패…북중미 월드컵 16강 진출 좌절",스포츠
"""한국 국민으로서 창피해""…옌스 어머니, 홍명보 선임 비판글 재조명",스포츠
"'중꺾고' 홍명보, 귀국길 전략 만큼은 '쓰리백'에서 변화...팀은 월드컵 34위, 감독은 16위 [한혁승의 포톡]",스포츠
"‘후반 슈팅 1개’ 日, 브라질에 1대2 역전패… 토너먼트 승리 또 실패",스포츠
"'역대 최강' 자부하던 日 완성형 축구, 브라질엔 안 통했다... 삼바군단 개인기·피지컬에 '한계 노출'",스포츠
"일본, 브라질에 1-2 역전패…32강 탈락",스포츠
"‘가고시마행’ 유민수, 그는 왜 일본 무대를 선택했나?…“언젠가 꼭 도전하고 싶었다”",스포츠
눈물바다 된 일본…통한의 극장골 허용 브라질에 1-2 역전패,스포츠
"""체코전 승리는 그저 반짝이었다"" 美 매체의 혹평… 홍명보호, 월드컵 조별리그 '가장 실망스러운 팀' 굴욕",스포츠
"日 무대 첫 '톱10' 박민지·고지원 ""자신감 얻어 한국서 시즌 2승 도전""",스포츠
박수 아닌 야유·엿 대신 개껌…침묵과 원성 대비된 홍명보호 귀국 현장[월드컵24시],스포츠
"“T1 팔려?” 또 나온 美 매각설…최태원 회장도, SK도 “컴캐스트에 지분 매각 없다” [SS팩트체크]",스포츠
"최악 결과로 막 내린 북중미 월드컵…韓, ‘3가지’ 바꿔야 4년 뒤 재기 노릴 수 있다",스포츠
"""홍명보 나가"" 김영광 공개 저격, 김병현 소신발언→여론 극대노 ""얼마나 욕 먹고 싶은건지""",스포츠
"[SPO 현장] ""홍명보 꺼져"" 계란-엿 세례는 없었지만 '새벽 4시' 공항에 팬들의 처절한 외침과 분노 쏟아졌다",스포츠
"가시밭 프랑스, 비단길 아르헨…희비 엇갈리는 토너먼트 대진",스포츠
"호블란, 일몰 연장서 셰플러 꺾고 PGA 트래블러스 우승",스포츠
"[홍명보호, 반복된 악몽] ① 박수받으며 시작한 두 번째 월드컵, 침묵하며 끝나다",스포츠
"'레이커스에서 1년 더?' 에이튼, 옵트인으로 레이커스 잔류",스포츠
[데스크칼럼] 일본을 부러워하기 전에,스포츠
정몽규 회장에 '개껌' 투척…귀국길 욕설 무성,스포츠
"[기자수첩]韓 축구, 개혁 출발점은 회장 선거 개편",스포츠
"한목소리 정치권, 홍명보 혼쭐낼 생각에 신나요?···경기인 복지 향상 앞장서 시장 파괴·기득권 양산한 주범 [이근승의 삐딱선]",스포츠
'32강 불발' 축구대표팀 귀국...홍명보 전 감독에 야유,스포츠
"SAS, 파이널 진출 주역과 재계약 성공… 샴페니 3년 4,500만 달러 재계약",스포츠
"정몽규 등장하자 '개껌' 던진 팬들...""홍명보 사죄하라"" 아수라장",스포츠
[영상] 충격의 조별리그 '탈락'...축구협회 쇄신 나서나,스포츠
"'말년 병장' 권순우, 윔블던 테니스대회 2회전 진출",스포츠
[스포츠박사 기자의 스포츠용어 산책 1829] 바둑에서 왜 '끝내기'라고 말할까,스포츠
"[월드컵] '브라질에 석패' 일본 감독 ""아쉽지만 세계 정상에 가까워져""",스포츠
"‘캡틴’ 손흥민 “팬분들께 죄송…마음 아프고 현실 받아들이기 힘들지만, 다시 달려보겠다”",스포츠
"홍명보 감독, 원성과 야유 속에 입국...기자 질문에 묵묵부답",스포츠
"문체부, 축구협회 '특별감사' 착수…부조리 제보 접수도",스포츠
"""솔직히 운이 안 좋았어"" 일본, 월드컵 32강서 탈락→'日 레전드' 혼다의 소신 발언…""다른 대진이었다면""",스포츠
"박문성 ""손흥민, 은퇴 얘기 안 했는데 왜 자꾸 하냐고…때 되면 말하겠다 했다""",스포츠
"""다시 죽기 살기로 달려보겠습니다"" 고개 숙인 '캡틴' 손흥민",스포츠
"손흥민, 32강 탈락에 ""국민들께 죄송""…재도전 다짐",스포츠
[YTN 실시간뉴스] 축구대표팀 본진 귀국...홍명보 '묵묵부답',스포츠
"미래 유소년 지도자 위한 체험 기회…KBO, 오늘(30일) 보은서 ‘전국 교육대 티볼대회’ 개최",스포츠
"'충격, 접촉만으로도 놀랍다' 레반도프스키 떠난 FC바르셀로나, 잉글랜드 국대 에이스 케인과 접촉..'뮌헨과 계약 연장 의견차, 빈틈을 노렸다'",스포츠
"""연봉 반납하고 사퇴하라""…경찰 100명이 호위한 홍명보호의 삼엄한 귀국",스포츠
"손흥민 첫 심경 ""현실 받아들이기 힘들어…모든 것 쏟아부어 다시 준비""",스포츠
[한번에쓱] '지금 필요한건 뭐?' 숨돌릴 틈 없이 공항 빠져나가는 홍명보 전 축구대표팀 감독,스포츠
"""홍명보 꺼져"" 고성·야유 속 귀국…정몽규엔 '개껌' 날아들어",스포츠
"[오피셜] 레반도프스키, '172억' 손흥민 밀어냈다..연봉 350억 초특급 계약, 시카코 합류 '2년 계약'",스포츠
'엿'은 없었지만…홍명보 감독 향한 원성 가득했던 입국장,스포츠
"일본, 브라질에 역전패 당하며 16강 좌절",스포츠
"""20억 토해내"" ""한국축구 죽었다""…홍명보 귀국길 성난 축구팬들",스포츠
"분노 폭발! ""홍명보 돈 뱉고 나가!"" 정몽규 회장엔 개 껌 날아들어...'조기 탈락' 대표팀, 야유 속 별도 입장 표명 없이 선발대 귀국",스포츠
"'무려 20년' 韓 여자배구 전설의 은퇴, 현대건설은 어떻게 다음 시대 준비하나…""아직 실감 안 난다, 또 같이 운동할 것 같다"" [MD용인]",스포츠
"'월드컵 32강 불발' 축구대표팀, 홍명보 감독 등 야유 속 귀국",스포츠
"‘월드컵 우승’ 노리던 일본, 브라질에 1대 2 패배…16강 진출 실패",스포츠
"인성은 몰라도 축구력은 못 깐다! 경지에 오른 비니시우스, 득점자들보다 눈에 띈 파괴력",스포츠
'엿'은 없었지만…홍명보 감독 향한 원성 가득했던 입국장,스포츠
챔피언이 목표였는데…日 선제골 넣고도 브라질에 1-2 역전패,스포츠
‘역대 최하위 탈락’ 대표팀 홍명보 감독 등 귀국,스포츠
"“돈 뱉고 나가!!”…홍명보 야유 속 귀국, 성난 팬 ‘개껌’ 던지기도",스포츠
"""실타래 시작은 이재성 제외""…홍명보, 선수단 갈등? 의미심장 '폭로'",스포츠
"'졸전' 홍명보, 팬들 분노세례 받으며 한국 입국",스포츠
"일본, 브라질에 1-2 역전패 ‘16강 좌절’…종료 직전 결승포 허용",스포츠
"""홍명보 나가!""·""연봉 반납해""  야유 속 대표팀 귀국…정몽규엔 '개껌'",스포츠
"손흥민 ""착잡하고 마음 아파…다시 죽기 살기로 달리겠다""[월드컵]",스포츠
"손흥민 ""진심으로 죄송…다시 죽기 살기로 뛰겠다""[2026월드컵]",스포츠
"'월드컵 여정은 마무리됐지만...고생했어' 마인츠, 이재성 향해 격려 메시지 보냈다",스포츠
"브라질에 32강 탈락...日 모리야스 감독 탄식, ""일본 수준 올라갔지만, 세계의 벽 넘으려면 더 노력해야""",스포츠
"'말년 병장' 권순우, 윔블던 첫판서 세계 60위 란달루세 완파",스포츠
"‘야구선수가 왜 싸움닭 흉내를’ 클리브랜드 포수, 전 동료 네일러와 충돌…”아무도 널 좋아하지 않아!” 대놓고 저격",스포츠
"‘홍명보 스리백과 차원이 달랐다!’ 브라질과 대등하게 싸운 일본, 세계적 실력은 인정해야 한다",스포츠
"""죄송합니다, 정말 죄송합니다"" 손흥민 장문 사과문, 홍명보 감독 언급 없었다",스포츠
[월드컵]'욕설·고성' 가득 홍명보 입국장...'개껌' 던지기도,스포츠
"""홍명보 나가"" 욕설·야유 범벅된 입국장…정몽규는 '개껌' 받았다",스포츠
"'타율 .068' 충격의 27타수 연속 무안타, 김하성보다 더 심한 타자가 같은 팀에 있다니…33타수 연속 무안타",스포츠
"2014년보다 준비 잘했지만, 손흥민 제외 ‘악수’ 슈퍼스타 존재 간과…남아공전 한 경기에 날아간 ‘공 들인 탑’[월드컵 결산①]",스포츠
"엿 대신 날아든 '개껌'… 한국 축구, 참담함마저 넘어선 씁쓸한 엔딩 [2026 월드컵]",스포츠
LAL 악재! 약점 가려주던 '수비왕' 출신 돈치치 파트너 떠나나... 듀란트-옛 사령탑 만나러 갈까?,스포츠
'2용타' 키움에 '단기 알바 승격' 두산…반환점 앞두고 외인 교체 러시,스포츠
"'두 달째 무승' 한화 에르난데스, KT전 출격…팀 4연승 이끌까",스포츠
"""다시 죽기 살기로 달려보겠다""…네 번째 월드컵 마친 손흥민의 사과문",스포츠
"[포토] 성난 축구팬들, ‘새벽 귀국’ 홍명보·축구협회에 야유",스포츠
"""너무 예쁜데 누구지?""…월드컵 중계 잡힌 日축구선수 아내, 알고 보니",스포츠
"'한국산 괴물 타자' 이정후 주가 폭등! ""디트로이트 당장 영입해""…타선 강화+외야 보강 위한 '현명한 선택'→막대한 제안 요구",스포츠
"안정된 선발에 살아난 타선...달아오른 롯데, 그래도 가을은 멀다",스포츠
"""모든 게 처음이다"" 생애 첫 별들의 잔치까지 초대…3300만원의 기적, 현도훈의 헌신 보상 받다",스포츠
"[월드컵 전반 리뷰]독일 난리났다, 최악의 졸전 끝에 파라과이에 선제골 '일격'…전반 0-1 리드 허용",스포츠
"‘적어도 클린스만은 손흥민 믿었다!’ 홍명보, 한국축구 역대최악의 감독 등극…월드컵 통산 1승1무4패",스포츠
귀국길 정몽규 회장에 '개껌' 투척…'월드컵 탈락' 축구대표팀 욕설·소란 속 입국,스포츠
"“홍명보 나가”… 월드컵 탈락한 축구대표팀, 난장판 된 ‘새벽 귀국’ 현장",스포츠
대표팀의 씁쓸한 귀국…홍명보 겨냥 ‘원성’ 가득했던 입국장,스포츠
"브라질, 일본에 역전승 16강행…추가시간 '극장골'",스포츠
홍명보 나타나자 고함·야유...새벽 공항서 소동,스포츠
브라질이 삼바 리듬까지 포기? 일본 상대 간절함마저 느껴진 '무한 크로스 작전',스포츠
7년 전 커리 쓰리핏 막은 전직 우승 청부사→파격 리턴? NBA 또 빅딜 터질까... 1타 피셜까지 등장,스포츠
입국장 홍명보 나타나자 고성에 야유…손흥민 글 올렸다,스포츠
"브라질, 일본에 2-1 극적 역전승…추가시간 결승골로 16강 턱걸이 [2026 월드컵]",스포츠
"브라질, 일본에 2-1 역전승…24년 만의 우승 도전 16강행",스포츠
◇내일의 경기(1일),스포츠
◇오늘의 경기(30일),스포츠
"'월드컵 34위로 마친' 홍명보 감독과 선수 9명, 새벽 시간 팬들의 야유 속 귀국 후 공항 빠져나가",스포츠
"[니케 공략] 수로시와 수레그, 여름 복각 한정 니케 뽑을 필요가 있을까?",스포츠
"'신데렐라 스토리는 프랑스에서 끝...' 흐발린스카, 윔블던 1회전 충격의 역전패",스포츠
브라질 역전 극장골‥일본 2대 1로 꺾고 16강행,스포츠
"“어디서부터 시작해야 할지…” 손흥민, 월드컵 조별리그 탈락 이후 최초 심경 고백",스포츠
"홍명보, 야유 속에 귀국‥질문에 '묵묵부답'",스포츠
"브라질, ‘후반 50분 결승골’로 일본 제압…24년 만에 우승 도전 탄력",스포츠
"'홍명보 나가'에도 묵묵부답…출정식 없이 떠난 홍명보호, 입국장에서도 침묵 [2026 WC]",스포츠
"""가족 모두 지켜보고 있었는데!""…日 상대로 경기 종료 직전 결승골! 브라질 마르티넬리 ""정말 자랑스러워""",스포츠
“또 5회에 (최)재훈 선배님이 치고 있어요” 류현진 전담포수? 한화 37세 안방마님은 늘 ‘묵묵히 준비’,스포츠
[NBA RSI] 린세니티가 지켜봤다! 제레미 린도 축하한 경복고의 우승,스포츠
"'손흥민 짠하다 힘내라' 응원 문구 내건 트럭…팬들 ""메시처럼 더 해줘""",스포츠
"제주SK FC, FC 바이에른 뮌헨전 티켓 하나로 오픈 트레이닝까지...""안전하고, 만족도 높은 관람 환경 조성하는 데 최선을 다할 것""",스포츠
"""홍명보 나가!"" 입국장 뒤덮은 비판…32강 불발 대표팀 귀국 [O! SPORTS]",스포츠
"예상보다 강했던 일본, 하지만 브라질의 저력이 더 강했다…일본에 2-1 역전승, 16강 진출![월드컵·리뷰]",스포츠
"日 역대 최강이라더니 '또 1회전 탈락'... '눈물바다 된 日 벤치' 모리야스 감독 ""내가 부족했다"" 사과",스포츠
홍명보 감독 등 축구 대표팀 고성·야유 속 귀국[2026월드컵],스포츠
[월드컵] '엿'은 없었지만…홍명보 감독 향한 원성 가득했던 입국장,스포츠
"'대한민국 4강 신화 도대체 어떻게 했나' 32강 충격 탈락, 일본 대성통곡+눈물바다",스포츠
"한국 야구 ‘다음 10년’ 보인다… 무르익은 03년생, 치고 올라오는 06년생",스포츠
"김천상무 여영각 후원회장, 후원금 전달...""더 안정적이고 사랑받는 구단으로 자리 잡을 수 있도록 맡은 역할 다할 것""",스포츠
"'명예훼손은 언론탓?'KCC의 가스공사 형사고발 그 배경은? ...양측 공문 단독입수 내용을 살펴보니,'불난데 기름부은격'",스포츠
"""너무 죄송합니다""  주장 손흥민이 대신 올린 사과문.. 국대 은퇴설은 일축 [2026 월드컵]",스포츠
"英 BBC도 아는 한국 축구의 문제점 ""홍명보 사임으로 끝날 문제 아니다, 지금은 실패 원인부터 돌아봐야 할 때""",스포츠
"""죄송합니다. 정말 죄송합니다"" 8강 문턱만 가면 무너진다…일본, 브라질에 역전패 '월드컵 토너먼트 악몽' 반복",스포츠
“김하성에 대한 인내심 끝내라” 애틀랜타 감독의 절박한 도박? 충격과 공포의 6푼8리…美비판 넘어 냉소,스포츠
"[IS 스타] '62' 새긴 골프공으로 62년 진기록 썼다, '10타 차 대역전승'으로 평행이론 완성한 '메이저 퀸' 유해란",스포츠
"""스타벅스 가야지"" 왜 나왔나... 배재고 지역 비하 논란에 고교 현장도 탄식, 낭만이 조롱으로 변질됐다",스포츠
"홍명보, 고개 한번 숙이지 않았다... 공항 찾은 팬들 '욕설·고함' 분노 표출 [인천공항 현장]",스포츠
"'돌풍의 팀' 일본, 브라질에 1-2 역전패…32강서 탈락",스포츠
"[대학리그] 석준휘의 시작점은 ‘어시스트’, 석준휘의 마지막은 ‘수비’",스포츠
또 한 번의 도전 의사 밝힌 손흥민 “국민께 죄송…다시 죽기 살기로 뛰겠다”,스포츠
홍명보 야유속 귀국…“돈 뱉고 나가” 욕설 쏟아져,스포츠
32강 탈락에도 감탄 나온 '일본식 발도술 역습'… 수비형마저 '공격 본능' 깨우는 완성도,스포츠
"[NBA RSI] 아시아무대 지배한 경복고 윤지원 & 윤지훈 형제 ""우승해서 기쁘다""",스포츠
"""멕시코전까지 괜찮았는데, 대체 왜?"" ""손흥민 선발이면 이겼을 걸""…한국 32강 탈락에 해외 팬들도 '충격'",스포츠
"[2026 북중미] ‘마르티넬리 95분 극장골’ 브라질, 일본 꺾었다…어렵게 16강 진출",스포츠
손흥민 “이루 말할 수 없이 마음 아프고 죄송…다시 죽기 살기로 달릴 것”,스포츠
"""연봉 반납하고 나가"" 팬들의 고성만… 홍명보 감독, 인천공항 통해 귀국 [2026 월드컵]",스포츠
"[월드컵 이슈] “죄송합니다, 모든 책임은 저에게 있습니다” 32강 못간 사우디, 축구협회장 사퇴",스포츠
"[오피셜] ""왜곡된 언론 공세가 영향 미쳤다"" 체코 감독도 결국 사임...한국도 못 이기고 '최하위 탈락 불명예'",스포츠
잘 싸웠지만 브라질은 강했다...눈물 속에 월드컵 마감한 일본,스포츠
"역대 최강 전력이랬는데 또 32강 탈락... 日, 아시아 최강 분명하지만 우승은 갈 길이 너무 멀다 [2026 월드컵]",스포츠
"""한국 축구 죽었다"" 영정 사진 든 축구팬들 야유 속 홍명보 감독 귀국(종합)",스포츠
"‘홍명보 돈 뱉고 나가!’, ‘축협 완전해체’…아수라장 된 귀국장, 우려한 물리적 충돌은 없었다",스포츠
"""일본은 32강에서 끝날 팀 아니었다""… 日 주장 이타쿠라의 탄식, 브라질전 석패에 ""너무 분하다""",스포츠
"“홍명보 나가” 새벽 공항서 울려 퍼진 비판…홍명보호, 야유 속 귀국",스포츠
"홍명보 감독 먼저, 정몽규 회장 뒤이어...월드컵 '대실패' 후 '욕설 난무' 공항서 침묵속 퇴장... 개껌까지 [오!쎈 현장]",스포츠
"'후반 50분 역전골' 브라질, 일본 2-1로 꺾고 16강 진출",스포츠
레알의 막강 화력…월드컵 조별리그 최다골 클럽 1위,스포츠
"[포토S] 이강인, '아쉬움 안고 귀국'",스포츠
"[뉴스1 PICK]'월드컵 최악 성적' 홍명보호, 축구팬 야유 속 씁쓸한 귀국길",스포츠
[포토S] 무표정으로 귀국하는 홍명보 감독,스포츠
"축구대표팀 귀국...""홍명보 나가"" 시위",스포츠
"""스타벅스 가야지"" 하필 광주일고 앞에서…배재고 야구부 논란 일파만파→""진심으로 사과드린다"" 사과문 게제",스포츠
"‘하루 순연’ 연장 혈투 끝…호블란, 셰플러 꺾고 우승 상금 360만 달러 획득",스포츠
"'미쳤다! 조원빈' 쐐기포→그랜드슬램→끝내기홈런…美 진출 5년 만에 더블A 콜업, 설움 제대로 풀어낸다",스포츠
"일본, ‘남미 강호’ 브라질 벽에 막혔다…1-2 역전패, 16강 진출 무산",스포츠
"韓 30번째 빅리거 될까, '태극 두건' 조원빈 찐거포 본능…""소름 돋아"" 더블A 폭격, 만루포에 끝내기 홈런까지",스포츠
"'눈물 펑펑' 일본 주장, 월드컵 탈락 후 ""솔직히 여기서 끝날 팀 아닌데"" 아쉬움 표출",스포츠
일본 또 토너먼트 첫판서 눈물…후반 50분 ‘브라질 극장골’에 당했다,스포츠
"손흥민, 월드컵 탈락 후 첫 심경 “다시 죽기 살기로 달릴 것”",스포츠
[사진]대표팀에 이어 입국하는 정몽규 회장,스포츠
잔디 내리쳤던 이강인…무거운 표정으로 귀국 [O! SPORTS 숏폼],스포츠
"""ML스카우트들, 오스틴에 관심""…송재우 위원 한마디에 '발칵'→'내년에는 못 보는 거야?'",스포츠
[2026 북중미] 고개 숙인 손흥민 “진심으로 죄송…현실 받아들이기 쉽지 않아”,스포츠
[사진]2026 북중미 월드컵 축구 국가대표팀 귀국,스포츠
“홍명보 나가” 새벽 공항 뒤덮은 분노…경찰 160명 배치된 대표팀 귀국길,스포츠
"""다크호스였는데 안쓰럽다""… 英 언론, 일본의 처참한 탈락 조명 ""또 이런 일이 일어나네""",스포츠
"""우린 위로받았고 선물 받았다"" 남아공전 후 손흥민 만난 곽윤기, 마지막 인사...SON ""보답 못 드려 죄송""",스포츠
[사진]귀국하는 박항서 단장,스포츠
"[북중미 월드컵] “우승하겠다” 자신 있게 외친 일본, 추가시간 극장골 허용…브라질에 1대 2 역전패→16강 진출 실패",스포츠
박은빈·에드워드 리·알파드라이브원 ‘KCON LA 2026’ 출격..메신저 활약 예고,연예
"""2달간 53억 회 재생됐다""…방탄소년단, '아리랑' 성과",연예
"머쉬베놈, 30일 국가보훈부 컬래버 음원 발매…재치 가득 가사",연예
"성시경 ""맛집 소개 돈 받은 적 없어…악플 상처 받아""",연예
"'토지' 일본어 완역팀 ""日독자, 한국사람 눈 통해 일본 보게 돼""",연예
